customer_id,customer_city,customer_state
o5Ji5scReQK7,porto xavier,RS
jqc2ArdP4asa,santos,SP
gw5F7qoeKNsN,santo andre,SP
yUaesnGpw2ff,guarulhos,SP
rWEdGuJ1ie4d,fortaleza,CE
sISXl97BsUQl,indaiatuba,SP
vaP6P6e0NbMl,osasco,SP
HLOcZwutKpqS,amparo,SP
ekHksTVR7J2P,sao paulo,SP
Ti3OS2zVmYQA,moju,PA
FuBUGHlF9baG,navegantes,SC
6EdJoygID5E8,governador valadares,MG
TnpbbSmsjJL0,ouro preto,MG
TuHMZO7ZH7mZ,rio de janeiro,RJ
7KCZ2X7kWwmo,sao paulo,SP
ERHgK5Tz1xea,santa maria,RS
SfotDLI71eUL,santa maria da vitoria,BA
6BMoGR6E1rCL,clevelandia,PR
2rz2VJ62L8wx,barra do tarrachil,BA
TV8g5OZH0Ecc,bauru,SP
lEtPdKPGPX6R,brasilia,DF
PKD6TQvoA7ak,sao paulo,SP
QwKnKbihuvR3,serra,ES
AC6ie8b6MWo7,valinhos,SP
gbOF2OgfuMgH,serra,ES
qxE1z2kBr20F,sao joao de meriti,RJ
xTzDjtt6JKog,brasilia,DF
3S6yVKexeUdd,piracicaba,SP
i6kKVmP08c6Y,sao paulo,SP
VSUSayy8CTGf,santa barbara,MG
whsWRlsfBgSx,viradouro,SP
9fFR8ZDcrt43,belo horizonte,MG
NtqCHRDqJBxe,serra,ES
uNAqd8H5iHfn,maceio,AL
2q7eNTacG6su,braganca paulista,SP
tTRwNh8BL5Dc,joao pessoa,PB
07UojYlJxQoN,rio paranaiba,MG
ieC9u2r4Xg3e,guarulhos,SP
hxVJTHn1ejaI,franca,SP
tVrUrXRJXuyx,rio de janeiro,RJ
FW2FuzgVJrH5,salvador,BA
c2KJSJtCwx0A,itajai,SC
9eOYi8MOSjDU,campinas,SP
rR0HfcjDRxCS,sao paulo,SP
goIyWeGU08kw,rondonopolis,MT
yCNa8w1xKrVs,ilheus,BA
mcxb4ItBaO6J,goiania,GO
B9ssLSpJLF9u,sorocaba,SP
jAK0OLZAkpMq,sao paulo,SP
xWsQOEfkCPIK,hortolandia,SP
E9uJ2rLWYsZz,uniao de minas,MG
KYvXfriOPSqo,rio de janeiro,RJ
L8xeYOuUkkZs,rio de janeiro,RJ
TZroOUCOCW4k,sorocaba,SP
Cgrh2iyqvrkP,guarulhos,SP
R7Gu74Us787N,sao paulo,SP
qP25OQpne61L,rio de janeiro,RJ
9NQlHlC8DdVD,sorocaba,SP
dbj9ahhg4zsd,sao bernardo do campo,SP
vxp2zg4B64ZK,sao caetano do sul,SP
xE934w7x7Grl,jupi,PE
OTP44Z1UdIOw,belo horizonte,MG
k3feVscVssAJ,santo andre,SP
88OhmLD8dpPP,capitolio,MG
q5D4k7Tzg0ne,uberaba,MG
qfIXwUtwuhCQ,vazante,MG
LO4upepVGLHD,piraju,SP
4WGcGopLqr7z,sao paulo,SP
3WyFwjUItNjv,sao paulo,SP
FxdLkEYKxHkz,indaiatuba,SP
DRon52y4N9d3,jaragua do sul,SC
x3rKGT6SzjNN,nova iguacu,RJ
LKx1rtxG1ocH,ponta grossa,PR
gJsjgdFlSi6k,campo belo,MG
WgeaoNOPaNtR,tiangua,CE
8IU3PQdduHUE,brasilia,DF
Xsiojuql3De2,florianopolis,SC
t76XDlS2odi6,sao paulo,SP
mdiTfBF2wYr6,porangatu,GO
LYRqHQBm8Jsh,sao joao del rei,MG
pv1QnKaNxlIG,maua,SP
BOsfXmDu5bST,sao paulo,SP
6WmTOI4f9L8O,santo andre,SP
YaBaG0FT7Usj,rio de janeiro,RJ
ie8hJ44hxYpL,rio de janeiro,RJ
2hSmLcB5JYAa,caucaia,CE
ozK3Vz5c68Mz,curitiba,PR
f3tOZovZzagT,feira de santana,BA
0k68BYL4kawC,sao pedro,SP
l3A9g8IFCZ6C,sao paulo,SP
s6XXzDyntaIN,ferraz de vasconcelos,SP
Yne5JCgCVDxs,osasco,SP
iEA4WqN9gKkD,salvador,BA
l4bStvy9Mx1d,brasilia,DF
5YytYPGcNiRE,sao jose dos campos,SP
WVxbilCTc5Au,sao paulo,SP
HyevXdKx7vxZ,itanhaem,SP
pxPP3JDbAVDM,porto xavier,RS
kU7H9RQeo62H,belo horizonte,MG
StvGQrkVmnfe,guarulhos,SP
FZHLDTJFdrvJ,itarare,SP
TmTkzzZYuyhJ,barreiras,BA
qDLM73FecOYB,brasilia,DF
LgS0WOhZ9jEd,petrolina,PE
ZBBYc5E7o4Jw,porto alegre,RS
kMZBsJalhz5c,conchal,SP
cRc0P2rJUgzP,barra mansa,RJ
Ab3Ys12brr6J,sao pedro da aldeia,RJ
ZH47tNH4FxnH,limeira,SP
QPrkK9TJQyn3,campo largo,PR
cwcw0HAAk4iC,belo horizonte,MG
SnDmYTuO89CV,santo antonio da patrulha,RS
otx3hFuGo540,sao joaquim da barra,SP
FP7IeZ5Se1Hg,volta redonda,RJ
2iePRjw1ts3o,maceio,AL
aAd0nikHe5zu,diadema,SP
wtzXR0yux0Lz,rio de janeiro,RJ
byiAGb6m38ad,cachoeiro de itapemirim,ES
lv8NwS1HKQRw,caieiras,SP
AerCMZDgC9jR,divinopolis,MG
n3OF0p2YW1TR,sao paulo,SP
dD4himV2hDnk,osasco,SP
RG5xrDQ1cvhP,uberlandia,MG
0WNSa2Eb2yjY,santos,SP
WybaAq0eml9v,rio de janeiro,RJ
9vqoZBZxeNcK,santo andre,SP
etbxqXYJ5gHt,caxias do sul,RS
AdrwbhtqhQk1,rio de janeiro,RJ
JjnYHx01ImgH,vitoria,ES
kHcI2sinQeiu,campinas,SP
8rLc1GF1WFkz,osorio,RS
daxvPesrOTT8,cuiaba,MT
j5OlsjEb8RRD,florianopolis,SC
7DSFXjSjs57h,sao paulo,SP
fwSpeMRQKsyY,presidente prudente,SP
lCUixum3xTTM,duque de caxias,RJ
ExOdaDYFgWGd,matao,SP
rsm0w1SGtVaH,sao paulo,SP
IITnJf83oSV0,saltinho,SP
qGLN3CkVfFzs,governador valadares,MG
JIYAYFpOvURN,rio de janeiro,RJ
OyFKrpCZnZPa,rio de janeiro,RJ
KMUy5Gg9vqnx,porto alegre,RS
EFuM7SUuLXN4,porto dos gauchos,MT
3nc52RX4onk3,brasilia,DF
dWwRiQPxPnXE,serra,ES
Kv8VPbFdqQI8,sao jose dos campos,SP
wTlefCbiDj3o,itapuranga,GO
kcznR44HjP8q,votorantim,SP
lf0qmTM0TKVn,belem,PA
rtSZv2NxNSLy,franco da rocha,SP
EtSt98M7rov9,campinas,SP
K82LYVmN6M0f,indaiatuba,SP
EDOKgHOasyMi,goiania,GO
DYlsHMMDgF44,sao goncalo,RJ
2YJ5V3K7pFgF,belem,PA
CpbdQCdXHHPs,erechim,RS
M9nPwKxi5Tl2,nova esperanca,PR
1eVbRLM0J1OW,gravatai,RS
3zZLcEOR9DtU,recife,PE
P3w3NFoMhZHN,olinda,PE
K5y2cOQSPgBb,campo grande,MS
JByajjrPBI11,sao paulo,SP
19Ud5WelQrQ1,sao paulo,SP
7NixiM8quEpr,piranhas,GO
BQCQft3cNGT2,sao paulo,SP
V2L0dNkYZzvG,betim,MG
Gd3qqMlJaNbs,sao paulo,SP
l4OEXPlIyVfM,caxias do sul,RS
3Rv6rLWm2CYb,recife,PE
cNetmz3kG1bB,santos,SP
aHv1Z8VF2hJZ,belo horizonte,MG
gdQFrXxBr90X,monte siao,MG
jGSg5tT7yXYo,sao paulo,SP
wAfOBsgvhYeE,serra,ES
K929MFmxBeTv,nova lima,MG
I9sd6KcwizgH,jacarei,SP
x3scoPuMLQ0H,goiania,GO
DDv35qTmdNIy,sao paulo,SP
lq8aKDApGVJ6,vicosa,MG
npsiNAbuGPVD,sao vicente,SP
57b6btvPhmkg,sao paulo,SP
RPV2z7Iqvelo,manaus,AM
0cKOCdSlOThe,sumare,SP
QHv54pRrX3ht,sao paulo,SP
pqmg5SEHQNVQ,cariacica,ES
eYf056YYDVZh,petropolis,RJ
SiavD6HlgFj0,niteroi,RJ
WAXpaTwANwj5,recife,PE
23w3QhHtGlTO,sao jose dos campos,SP
ygatSznjdbml,sao paulo,SP
cBF87FUAMv6U,osasco,SP
4xwd9lwGK8b3,niteroi,RJ
taFfVUvXCKss,nova lima,MG
EEZN2qwoEfvF,sao paulo,SP
jBhkFo3FBa13,governador valadares,MG
Fq6ku6ojndq8,sao paulo,SP
LnrckVbWJntd,lagoa santa,MG
x6gLwN78s9Bd,indaiatuba,SP
wlLZx3jnNeIm,sao jose do rio preto,SP
bjYCn2iUV69i,sao paulo,SP
cgpeeDmfJy4d,sao luis,MA
mU63Cwmg1g3b,araraquara,SP
OU0zSicL5D3p,sao vicente,SP
DvprsN7TUGde,sao jose dos campos,SP
ra5jjzSOIrQO,contagem,MG
EqO36rsJXcAk,santo antonio da patrulha,RS
pFf1cnqJjY5a,salto,SP
cBMPmha0PW6W,campos dos goytacazes,RJ
bZzDwMaQl59q,campina grande do sul,PR
NQxObGzYfbZZ,sao paulo,SP
ZasRiXc8xzCg,porto velho,RO
qLKAbTi99KOd,salvador,BA
dAFxwZQvEuO7,curitibanos,SC
HQg85APOCHqG,belo horizonte,MG
1LxUmTQfmocI,rio de janeiro,RJ
YI7E0pKBO2wf,japeri,RJ
BOE0fZU3aKaz,brasilia,DF
OFA10R0q08Zd,sao paulo,SP
YdvizivQMVRo,sao paulo,SP
JIyFZTq7Fyzp,itaqui,RS
BnxcDZJLj3pU,barra do pirai,RJ
93Eyz09ej269,manaus,AM
vF4CGwFCf79W,salvador,BA
Rz2LQDb4c8EU,santo andre,SP
5rlGLXBSP3B4,coari,AM
Knnroeba3Tar,sao paulo,SP
9Czx0WlGCRSH,colatina,ES
zeKKS5UCp81Q,santos,SP
Ut7yolYYeTvS,matias barbosa,MG
uax64ng0BaeD,sao paulo,SP
LmLjL5dlU4vU,divinopolis,MG
8I7eee0NDefW,avare,SP
f0be3MS6GtOn,petropolis,RJ
nxBx022O2PAq,sao paulo,SP
D6C8avmZfyXb,mogi mirim,SP
z6j73TowKM37,niteroi,RJ
7vDIabFwxPDY,volta redonda,RJ
SXdJFm2f3059,sao paulo,SP
CtSL71ofpu22,salvador,BA
SCwpTGy1MteU,porto alegre,RS
twpLyQNl1La3,santa helena de goias,GO
zsCGHHkUv8VB,presidente prudente,SP
3sxqK1UYvzCi,maringa,PR
TFTGXhd4V18t,cravinhos,SP
vUHNHj9GjYjh,aparecida de goiania,GO
guEd8qq8bxdX,tapejara,RS
HSAxh3lBGAWy,rio de janeiro,RJ
fCZw1ngJB9k4,sao joao da boa vista,SP
83KjRKpQMROi,campinas,SP
G9ghVsMPlS39,ibia,MG
AafPAkBnbnkA,limeira,SP
a0X6PFWc2pXr,sao paulo,SP
Lxzd0TPdBAwc,icem,SP
nLP2FKGFdVnY,sao paulo,SP
Nj98b91emSOk,teixeira de freitas,BA
Sc9a3zf5J9Cn,brasilia,DF
i3nszT2aGjCb,rio de janeiro,RJ
g0kFBI2pK53j,sao paulo,SP
DxRHJSoGhgzA,sanga puita,MS
rbRmP3wYz7eL,campos dos goytacazes,RJ
iCf4Pf4gPxJR,duque de caxias,RJ
HG52T1ZPb76p,rio de janeiro,RJ
4oKEXsL3kOAD,balneario gaivota,SC
Eq7Nck8W1TOI,dois vizinhos,PR
WK2lOUz7STIr,rio de janeiro,RJ
PbQi31640Ymk,brasilia,DF
2JeT1r2rTJhg,sao paulo,SP
xy2kg1EN9ZP3,curitiba,PR
58jATwmZzN4Q,salvador,BA
wHQbjNsLTCtE,congonhal,MG
u9MtBfavxts6,sao paulo,SP
Mefxc0P5YDqO,taubate,SP
nRzfJmV5bj8a,sao cristovao,SE
6CiqV2Ts5UdL,cuiaba,MT
OUem5AgSAGbN,passo fundo,RS
kMUDb21w4cx6,penha,SC
52V4RKQHVwaJ,valinhos,SP
D1LQOMRlPlWQ,tijucas,SC
dg3J2i6xGlRl,sao paulo,SP
U9reeq7CqAuO,praia grande,SP
6RRlermHXsEn,barbosa ferraz,PR
GjPXpqZZgZ85,sao bento do sul,SC
diyZkEqS1hGw,sao paulo,SP
N4rrtCnrLcQx,guarulhos,SP
GywvT6gZ6Seh,rio de janeiro,RJ
vUOb9J7D50GP,pouso alegre,MG
cZUvTwYeiHBE,itapevi,SP
aJ4B6pR3b3cN,caxias do sul,RS
z6aDrm734ns1,campinas,SP
VBX6aEuvtGAz,niteroi,RJ
AGgEX8JMQB6L,santa maria,RS
Bx6ZpaXtx9w4,capitao leonidas marques,PR
bef7mwsiUBQr,brasilia,DF
3IsuX2Hai3sE,sao jose do rio preto,SP
t44BHUh0TxqE,santos,SP
GSE70BfdFtlD,pirajui,SP
x1ZqXtz0DPLE,belo horizonte,MG
rFUfPJcHlJty,curitiba,PR
4QnmJvZfqqQr,lauro de freitas,BA
Z9CWYzaNiJRX,coluna,MG
HXnguF8ou4od,jacarei,SP
L4llhknumVLA,amparo,SP
UmiACstGeK44,ourinhos,SP
vxPGgfFndHgF,erechim,RS
wJ5rg5egdnXy,sao paulo,SP
Z40xeJWzgiQM,rio de janeiro,RJ
xJQaXQWoo0Kf,goiania,GO
1ybwdS865BUv,rio de janeiro,RJ
1e4VpUrJbwzS,ipaussu,SP
ivmQ07QeMM0Y,sao paulo,SP
Z33zNH6ECNY5,londrina,PR
FGlPz5vVICzy,resende,RJ
HPn6AeIxzhnN,rondonopolis,MT
Z5oJpJwahC1G,taboao da serra,SP
5qpmuHtK4IjZ,campo grande,MS
DmquYdb5HSqy,rio de janeiro,RJ
tfViGghiSj6G,belo horizonte,MG
JJeZk4VhlFsz,ilheus,BA
azpWiXDG0sVB,ipatinga,MG
DRLRQfRvccMe,sao jose dos campos,SP
e4gTrlhu91AB,aracatuba,SP
eJV0cwq2j6zG,florianopolis,SC
JRgRP32QQgkU,sorocaba,SP
NuNNRS51YU4K,porto alegre,RS
xvBKJIkMiAQ6,sao paulo,SP
0y4Cmlw4WT4t,poa,SP
CUNs5b1jwNI9,curitiba,PR
rzprjBxBgAFd,goiania,GO
aMhLDDmv3jzD,tangara da serra,MT
BYZUhL2TIyPs,taboao da serra,SP
dvKs60lyn0UQ,sao paulo,SP
og0yG51zIcCp,sao paulo,SP
RsjCRVYc9FbQ,rio de janeiro,RJ
WzGfY4vIDoAr,sao paulo,SP
goqm10uxxCXB,manaus,AM
4UZvN6ijCDbe,niteroi,RJ
YFlZGXs33jrW,sao paulo,SP
5Mw8uXfSunf3,campinas,SP
PoLdpWEEAQEm,recife,PE
7Gq5qYrtNeck,camaragibe,PE
dNvI7YWBIkT5,rio de janeiro,RJ
MiwRHYq9b6Pg,concordia,SC
OmujRCj6tHAS,sao paulo,SP
XLPppmZbz2RR,belo horizonte,MG
Y8d7eFN6M1Gn,betim,MG
oo15Z0IyIvOc,uniao de minas,MG
RRRPmiwKkFmX,pocos de caldas,MG
Az44rk1jlwDZ,itanhaem,SP
EIAY02Juv8qA,nova iguacu,RJ
AQZGmQiVYx3S,belo horizonte,MG
xnroPmfb1QTS,sao jose dos campos,SP
f7podyomqmNA,marilia,SP
VTT9xuoaZxq5,florianopolis,SC
s2XwFEFbK5zD,sao paulo,SP
ZeL5mVHYCSch,porto alegre,RS
fzVExDBzkCqk,sao bernardo do campo,SP
tieCSM3waEzi,pirai,RJ
dPoWXMkNO5b7,sao paulo,SP
17oxrCc5TKD7,sao paulo,SP
Q8sGzju6Yi6W,salvador,BA
RhHheTy4pvoM,curitiba,PR
AafPbhyiKMtj,alagoinhas,BA
qKerc48MKkUp,rio de janeiro,RJ
IdMzUNjFflLj,sao paulo,SP
1Dl8hS4mniAa,sao paulo,SP
vy3Fqsc1JB5n,sao paulo,SP
7OSb5zoO9CAm,uberlandia,MG
8zMmn6v6WxSy,buritis,MG
eR9KfrV5SpkA,ribeirao preto,SP
y1fBibQIlxke,sao paulo,SP
57M8ORPOUsxO,santa cruz do sul,RS
lybZmk9p8UOg,joinville,SC
UFpYcVXt2GPx,cacule,BA
rxOGsOjkJFiB,jacinto machado,SC
Ahhvp7PuWo8C,uruguaiana,RS
96AnJbrtmELQ,iracema,CE
CFtKrKUnmwls,niteroi,RJ
S4k3ML2OpAOT,porto alegre,RS
pYQGeevBesk5,curitiba,PR
mXHLrs302TDx,promissao,SP
GHMqOTGvRhJW,rio de janeiro,RJ
95XMRB0KSZGD,pau dos ferros,RN
xmjge7rBhOtk,londrina,PR
WadaLYjmeadC,rio de janeiro,RJ
tuaoCpYsGZQj,suzano,SP
1DIWM0t7q6xL,taboao da serra,SP
LPX8jToi96cY,paulinia,SP
J8xcCuBPKqKi,sao paulo,SP
5KFiZOWEABxK,sao paulo,SP
heZinebB6wIF,irece,BA
nZMIFVTyPpLv,niteroi,RJ
okwkVvyQkxPA,contagem,MG
VGs4nk28H4sD,sao paulo,SP
51s8QfHfq1es,belo horizonte,MG
r72we6tYV82P,francisco morato,SP
iMUxiSqcTNEv,sao paulo,SP
J3AMomBcc47C,mangaratiba,RJ
w6iuWEsh3BWr,juiz de fora,MG
hdBO10zQWNfc,barueri,SP
nBrvXbIFwfvn,teresopolis,RJ
rYvhYo7W6YgB,natal,RN
NGbQ9yhbgXzd,avare,SP
otXEhvQtdNzn,sao jose dos campos,SP
g5dQ0FIlGw3V,sao paulo,SP
GOPHI27xotfv,mogi das cruzes,SP
a5z8KuFW4yoV,belo horizonte,MG
GUUUrNx8yBvB,sao jose dos pinhais,PR
Tbjfkpn4zkuj,sao paulo,SP
zdKZqoruMiMC,sao paulo,SP
0yrQrLKrhhcM,guarulhos,SP
kZLdTChts3W7,sao jose do rio preto,SP
99rFxPWSSJHH,mendes,RJ
oBjJGTaEQlmI,rio de janeiro,RJ
tzXaiPzWgzoQ,cambui,MG
EQeNQOJN8BL0,florianopolis,SC
Vsq1IfWcyLrx,salto,SP
PmLTdzq7OcJ6,rio de janeiro,RJ
eFsWIqqgoztE,sao paulo,SP
ttn2L4X4KTUL,maceio,AL
YaeYvaFfPymz,rondonopolis,MT
TidQns78IjGg,contagem,MG
fJpsTvNdtxYm,rio de janeiro,RJ
XCVpkWFv4yBx,rio de janeiro,RJ
KZxvH9Au0vnR,sao paulo,SP
pCDp37xsGe8p,rio de janeiro,RJ
jrAM3FEsZLMc,sao paulo,SP
ewHjoiSe4ABv,conchal,SP
f22jEk79KiXw,tijucas,SC
zUzaVvs2J2hu,juina,MT
BT8edQbsUojH,rubiataba,GO
MrnC2yPkNnt5,curitiba,PR
BiBBbq8QTv1A,curitiba,PR
ngopkJsv9Xxj,barra do choca,BA
LnoCUmVAgSKW,itapetininga,SP
8ZaFFAnJHvmB,praia grande,SP
nCLLIsMl2Lva,wanderley,BA
jmM1ZD6CkoFc,sao paulo,SP
EfLgyJjRTfI7,itaperuna,RJ
MzsB4KfFNbMo,pien,PR
yDTpe8ObZ8m5,sao paulo,SP
ZVp5MMCWIl5G,porto alegre,RS
G5EIoPnHoBZs,salvador,BA
nxnn5WcCzLYn,sao paulo,SP
5CaCvlzZeOuc,planaltina,GO
JA43sulqeGAk,coromandel,MG
px3A0k4R0odn,mogi das cruzes,SP
MBxdMCXElfNK,ilha solteira,SP
dfI3Mh65R8va,teresina,PI
pizsxr5FMGvz,gurupi,TO
eMRSBn9YzLwh,macae,RJ
jgCQkzEYqR6p,sao paulo,SP
387EOzOGWL9B,candeias,BA
QmcyEBeqFk5z,brasilia,DF
N55zE9jTpIzT,sao paulo,SP
a157jH8PwoCM,salvador,BA
FBGNJV8FJ5Oe,mossoro,RN
xsimpHIvdx3l,belo horizonte,MG
dhvGO0ttSHlh,presidente dutra,MA
RsPT144UUFDW,estancia,SE
kw1KohprmCW5,cosmopolis,SP
Rofy39wmiCdz,capivari,SP
u6X470KWQjRp,contagem,MG
2C2FRYQRmfM2,sao bernardo do campo,SP
BzSqSrJ7qWUn,taubate,SP
8YVesiXknUYm,bocaiuva,MG
oSfjSZp5gI8o,rio de janeiro,RJ
2riRhkhL6T2U,rio de janeiro,RJ
b6S1ZCtqH3o2,macae,RJ
KLos00QGis2z,mariluz,PR
m2sMKzRrbxDf,sao paulo,SP
OmBfBsssTdBl,marataizes,ES
8RgApVp72IOS,belo horizonte,MG
kjr8syDxjPXF,osasco,SP
UQof9lTUP5e3,mogi das cruzes,SP
UNYaurBkHxer,aracatuba,SP
BN2h2Uz0D8Sw,teresina,PI
ODd3oQb8kGEC,sao paulo,SP
G7qcrCyOhAFO,sao luis,MA
owvSa9Zc6Eq4,nova friburgo,RJ
Kg6SYXRDnxMO,rio de janeiro,RJ
3aWbvlu8R0x4,sao paulo,SP
O8DqcxiHfSkI,maringa,PR
bNBAsHQcUPEV,sao leopoldo,RS
9rTwIdEb9Dml,nova iguacu,RJ
rSGHPPLElCez,santos,SP
YHyPIfRt1Vx4,regente feijo,SP
OCdrlPI17K9M,eneas marques,PR
qJhVHFnvhQja,sao caetano do sul,SP
rhh0NX6e7pzi,criciuma,SC
PDnxr81PrMpD,rio de janeiro,RJ
sEtkPzFgNyzi,iepe,SP
wShRaIxBmOes,sao paulo,SP
vMxHFuKwH780,rio de janeiro,RJ
rE40rY0P1uUP,matinhos,PR
7FPPvwhHZCwH,recife,PE
1uvV1zsGAkWf,fortaleza,CE
4ik7NOtxgDvd,campos dos goytacazes,RJ
UxeZKLlfCExK,pinhao,SE
AWr1fPR33oyd,campinas,SP
1uQXDUJr9Sf3,osasco,SP
Vqdck8zf7bjc,maracanau,CE
EjCb4KTzusnJ,cachoeirinha,RS
owbbNxDUgq1p,ipora,PR
cSe5f1Emfc0M,sao paulo,SP
RBDv8EUHqXij,florianopolis,SC
HWQ4aUs8wBFd,sao paulo,SP
LgHDUfRhLdtZ,niteroi,RJ
agQZjfQKyT0X,ponte nova,MG
6Iw3tHfKRXaq,colombo,PR
ETd1ITw0Q64f,sao jose dos campos,SP
zHQTTPABHTdk,anapolis,GO
GRR46hmO3rtx,sertaozinho,SP
zPfUZY3err5k,osasco,SP
q0zg5JhCCFM7,mairipora,SP
GZcRKxmRuMO1,rio de janeiro,RJ
ObfNGJ2ceouS,rio de janeiro,RJ
Qyrb87lslh62,pinhais,PR
5pf8XYdo2phH,venancio aires,RS
tumfDUpq6Rsj,niteroi,RJ
I1BuLxaHvXW9,vitoria da conquista,BA
d2GoY7ZqarkW,santo andre,SP
YY2jGMkF14k9,brasilia,DF
qUAJidQAD0ST,sao paulo,SP
W8P8C0raARpc,luziania,GO
e3JQ8Gup8UOy,sao paulo,SP
TMqlWyYB1DIW,ribeirao preto,SP
DLZbgyrPF2ik,macae,RJ
G1LO257cGPPr,sao paulo,SP
Gfgk5uKSottk,brasilia,DF
jc9pSw0ilQss,rio de janeiro,RJ
4fURsyg85zyq,guacui,ES
m02yq6fyz3Qc,campinas,SP
1KHe0mnftkbb,mutuipe,BA
57ACVviWyzmc,colatina,ES
pLi8j9afGWgZ,bertioga,SP
5VyUqRhhIRzA,mage,RJ
X6nrU7Bbq8QR,sao jose do vale do rio preto,RJ
aMMmYpwxOv80,contagem,MG
W8QceopC0CrY,sao paulo,SP
MhqmWYPi82XJ,sao paulo,SP
6l04tuqLUT8q,contagem,MG
epNBhUVXZ6uc,curitiba,PR
I3VbBV0fyAli,sao paulo,SP
BThfAIu3lBiW,guarapari,ES
JmRyECxgSMsS,sao paulo,SP
JDU4bcZRoqoW,petropolis,RJ
JHladgwpZuCj,gramado,RS
01NSQgOn0Toh,santos,SP
E9zjqigbQxkK,sao paulo,SP
I7tKdFJOTkCW,santo andre,SP
hw5jmwovzhkP,juiz de fora,MG
46d4TYfNZjMy,gravata,PE
Vn1dv5SwIQK7,presidente nereu,SC
D8iNuLz8o71l,guanhaes,MG
NTn6cioqopHY,rio branco,AC
Xc3ceVb6EOnP,santana de parnaiba,SP
DI1iqMwKkiu6,custodia,PE
hM8G0jJpsiof,divinopolis,MG
5K43GlEBz8HB,praia grande,SP
YK8syal4mOrJ,presidente prudente,SP
zuAbkjtqCL3E,belo horizonte,MG
eMRh7Rqgz1sB,sao paulo,SP
AWNr59HLO0OL,sao paulo,SP
HPz8UUzGE2B4,sao paulo,SP
NYomrQu60gmh,espera feliz,MG
KNMFfVQOJOQL,rio de janeiro,RJ
mmZ2al0rMzYS,ribeirao preto,SP
AT40s956ZJkU,recife,PE
n6FBMF3DF9AQ,porto alegre,RS
BHVKgnNdkeZs,santa luzia,MG
wAVhxP8Y7HAQ,castilho,SP
V9sdv1O4Klks,luzilandia,PI
ZH3fJD7pq7Ym,belo horizonte,MG
BCARfqzpnmAk,barra mansa,RJ
LfuF5IDW3QnH,vacaria,RS
DI8WkzA6Q4KT,camacari,BA
V2X1lC3Eniwd,rio de janeiro,RJ
uyONzt9zuGzR,curitiba,PR
6bxjJFP3eWBv,perola d'oeste,PR
5uW3QdzUv2m5,rio de janeiro,RJ
yN0wMnsbwhLH,sao paulo,SP
OMzUKmTDbW3G,foz do iguacu,PR
4e6eFzPoqkbw,valenca,BA
9ZOrS40fCBju,brasilia,DF
eYCZeRz8vFzL,sao paulo,SP
ajQUH0vFZyWq,rio de janeiro,RJ
IN4gAPZGjYMz,santa cruz,PE
05n6AC6WjGyI,sao paulo,SP
496bPz3dsljh,santo andre,SP
uSsNrg2lNR83,sao paulo,SP
ofN9Yiu1mH9o,sao paulo,SP
atOyBZ6CSKly,joanopolis,SP
Q0dveatSna4S,volta redonda,RJ
nbSdghsb93gM,caxias do sul,RS
D1nDdDNEU9VD,catalao,GO
q57zPz5Wmspi,sao paulo,SP
xaYNS7ZVDrHW,rio de janeiro,RJ
DDl2yzEQs5fk,tres coracoes,MG
xE2XDkyaYFz1,joao pessoa,PB
LIs5HIBsIpps,osasco,SP
BJqmqGcLegQ1,caldas novas,GO
mK4eJ3Jsioxi,sao jose dos campos,SP
bLAbWmf9IP8U,macae,RJ
U7IBMZrIO9tv,guarulhos,SP
jq2dSwZ4ph1y,osasco,SP
jE1u00jisqcc,ibira,SP
74kHk631j9ET,belo horizonte,MG
ULw80vEiVWIB,itu,SP
Qdy7XC53dwLp,praia grande,SP
rMbqtsCaeft3,porto alegre,RS
nW2BEuQLty7l,itaborai,RJ
iNq48dj3moGd,rio claro,SP
A34SCnh4a3Jw,votorantim,SP
GZGbYJ8MdlC1,diadema,SP
FfgTxDB1YO7K,espera feliz,MG
b52rOjwmBrrl,maceio,AL
o5EL3Rt5pdlo,campinas,SP
WSaF68vK8MNB,sao paulo,SP
9MMXVqOw3SSL,salvador,BA
7UIle5eVTZEP,marilandia,ES
cpLRvSFiO2qh,volta redonda,RJ
7jBFSuAbamj2,pacoti,CE
9oh2aNa3L86k,penha,SC
6Q37j45ivoWo,campinas,SP
SwRu6XQP2bj2,belo horizonte,MG
L3O0Z3BcjtFq,uberaba,MG
irpX68BNtiro,itabera,SP
3qVt4ehg8PYc,porto alegre,RS
f6RUxSaSrxsA,sao paulo,SP
F0QHOGMNzdBC,conservatoria,RJ
0gPenIi7Gt2e,mogi-guacu,SP
gic9JzjK4UpB,sorocaba,SP
QQxsZrqmxmzW,cabedelo,PB
2L8yePYtgktA,indaial,SC
d1Ipv9iBu1za,rio claro,SP
CQKJ1Y3xrQqq,curitiba,PR
I907ADgAevCS,sumare,SP
XKZq2YQ6WOz4,piedade de caratinga,MG
meDVy5e7n8nc,barueri,SP
iOropaGD6BsR,bom jesus da lapa,BA
ts35HMNlyf3n,sao paulo,SP
fzm9lVXDsFjH,viamao,RS
lF4RmuNE3yrx,sao paulo,SP
5YC20svQTswu,gravatai,RS
anpAsLBUhPmK,vitoria da conquista,BA
qzLzYleIjwsc,campinas,SP
DWbdhUN4Sau7,sao bernardo do campo,SP
04QjC58iN9Tv,sao paulo,SP
XOWxnizeB2CF,salvador,BA
6HwCHdSeVX0V,sao paulo,SP
