order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,delivery_delay,delivery_time,order_year_month,order_year,order_month,customer_zip_code_prefix,customer_city,customer_state
7PSsWtZkrGjf,LN780OBuV5u4,delivered,2017-11-28 17:43:07,2017-11-28 17:56:39,2017-12-12 01:24:56,2017-12-22,-10.0,13.0,2017-11,2017,11,25995,sao paulo,SP
jUJZKDrCGIrq,QAklYdEk6a8K,delivered,2018-01-14 13:31:03,2018-01-14 14:31:06,2018-01-17 16:26:33,2018-02-06,-20.0,3.0,2018-01,2018,1,13413,sao paulo,SP
s8fEBumwVdnz,sIyJo9lTBsTU,delivered,2018-03-22 11:48:47,2018-03-22 12:09:03,2018-04-06 10:03:06,2018-04-10,-4.0,14.0,2018-03,2018,3,3551,hortolandia,SP
mrQjmcvhx35T,Wag1ZoybdYHi,delivered,2018-08-20 16:26:49,2018-08-21 16:35:26,2018-08-29 21:38:52,2018-09-25,-27.0,9.0,2018-08,2018,8,5027,itabirito,MG
sXRKYZYu23i0,3upSLaYDxPkG,delivered,2018-01-23 19:51:48,2018-01-24 02:53:17,2018-01-25 22:24:27,2018-02-07,-13.0,2.0,2018-01,2018,1,99460,suzano,SP
X3BoStlMSxfQ,GTXK2LD1YzJU,shipped,2018-04-30 09:49:23,2018-04-30 10:15:44,,2018-05-14,,,2018-04,2018,4,7715,sao paulo,SP
6LQ99MD8OGpR,OBlWG5kXNLI1,canceled,2018-05-28 11:18:59,2018-05-29 03:15:20,,2018-06-20,,,2018-05,2018,5,3678,guarulhos,SP
jQuEdTP1MoQH,PWMNvvMPWxa1,delivered,2018-06-26 12:20:15,2018-06-27 12:15:29,2018-07-03 22:04:15,2018-07-24,-21.0,7.0,2018-06,2018,6,17550,sao paulo,SP
q7XcUOmcDqJb,qMzgdZzGH5TZ,delivered,2018-07-14 13:41:00,2018-07-14 13:55:12,2018-07-25 18:52:04,2018-08-27,-33.0,11.0,2018-07,2018,7,22711,guarulhos,SP
cgK5IKCKxaf7,gpCFK64iCnUi,delivered,2018-03-27 15:19:06,2018-03-27 15:30:25,2018-04-02 21:19:05,2018-04-16,-14.0,6.0,2018-03,2018,3,5352,sao paulo,SP
6Hvuny0ZPbd5,34h4l2zt5hHE,delivered,2018-05-15 21:37:42,2018-05-16 03:15:09,2018-05-22 22:28:35,2018-05-29,-7.0,7.0,2018-05,2018,5,11471,osasco,SP
28vEnpEphDs3,5fzXUW1ui04I,delivered,2017-11-24 11:23:36,2017-11-24 13:31:53,2018-01-31 18:24:39,2017-12-20,42.0,68.0,2017-11,2017,11,13467,belo horizonte,MG
zVL3bapE2xB9,jxuUp1CqwEv4,delivered,2017-05-02 15:37:00,2017-05-03 15:45:25,2017-05-15 13:52:02,2017-06-01,-17.0,12.0,2017-05,2017,5,29946,sao jose dos pinhais,PR
QGwfGX8tbIqU,7cp5qEwEc2xG,delivered,2017-06-29 21:47:27,2017-06-29 22:03:39,2017-07-17 19:57:42,2017-07-25,-8.0,17.0,2017-06,2017,6,4911,atibaia,SP
A0KxMhfdKZID,o9Pg9UqHfax1,delivered,2018-01-28 13:41:48,2018-01-28 14:00:18,2018-02-01 20:15:05,2018-02-23,-22.0,4.0,2018-01,2018,1,74660,rio de janeiro,RJ
L4CJFWy4un00,0YCkmq4g9BFG,delivered,2018-01-23 21:47:21,2018-01-23 21:59:51,2018-01-30 14:28:48,2018-02-16,-17.0,6.0,2018-01,2018,1,4274,rio de janeiro,RJ
jG8n4ozHwdX0,20KlJnG814F8,delivered,2017-05-03 13:51:09,2017-05-03 14:10:27,2017-05-08 09:57:40,2017-05-24,-16.0,4.0,2017-05,2017,5,18304,guaruja,SP
0VUi5dmn1wcs,ElH1Ge2puL72,delivered,2018-02-27 16:23:56,2018-02-27 17:00:36,2018-03-21 20:17:33,2018-03-20,1.0,22.0,2018-02,2018,2,55641,franca,SP
jYohGJtoUUYK,LOejj0ngM9QM,delivered,2017-10-07 14:43:22,2017-10-07 14:56:17,2017-10-18 19:32:41,2017-11-07,-20.0,11.0,2017-10,2017,10,25907,goiania,GO
1ovfMZ8fjLsg,SPd8z3ljGiYE,delivered,2018-04-06 16:26:12,2018-04-06 16:35:25,2018-04-14 17:44:53,2018-04-25,-11.0,8.0,2018-04,2018,4,2563,ibirite,MG
3c4ZqouPdBb5,iMQZVgS2HJls,delivered,2017-10-21 21:59:17,2017-10-21 22:14:19,2017-11-13 20:46:44,2017-11-23,-10.0,22.0,2017-10,2017,10,41194,rio de janeiro,RJ
GA1wWBRdYFcX,Hqvh7hAd8RaH,delivered,2017-09-14 00:40:08,2017-09-15 13:55:26,2017-10-04 21:16:14,2017-10-13,-9.0,20.0,2017-09,2017,9,53110,alto do rodrigues,RN
BG0JUyutPvF1,1YpcL3blMtI2,delivered,2018-01-14 08:51:55,2018-01-14 08:59:38,2018-01-29 19:05:26,2018-02-19,-21.0,15.0,2018-01,2018,1,77455,goiania,GO
GHbKhC46rQ2L,ACvfPvekYCxD,delivered,2018-05-09 21:09:14,2018-05-09 21:34:07,2018-05-21 11:21:45,2018-05-30,-9.0,11.0,2018-05,2018,5,36160,santa cruz do sul,RS
X6lAEV5id7as,NWlCzGcWpbYX,delivered,2017-08-22 12:51:29,2017-08-22 13:08:00,2017-09-04 20:54:01,2017-09-22,-18.0,13.0,2017-08,2017,8,72255,santo amaro,BA
rZTGhBoGeJbV,vIHQgrhYg53F,delivered,2018-01-03 10:50:21,2018-01-03 10:58:21,2018-01-22 23:28:27,2018-02-01,-10.0,19.0,2018-01,2018,1,58429,registro,SP
nREyodhCo5e2,ypvuKC6muF1q,delivered,2018-05-13 19:36:59,2018-05-13 19:52:48,2018-05-19 13:14:28,2018-05-29,-10.0,5.0,2018-05,2018,5,59135,valinhos,SP
RunAcVN9mdox,Upf38qdAMyxv,delivered,2017-11-18 20:14:53,2017-11-18 20:30:29,2017-11-27 21:12:26,2017-12-07,-10.0,9.0,2017-11,2017,11,88056,sao paulo,SP
sgY28wm33SrW,2x6JTeKDMGM9,delivered,2018-01-27 20:03:57,2018-01-27 20:11:29,2018-02-05 18:12:47,2018-02-20,-15.0,8.0,2018-01,2018,1,63680,sao paulo,SP
wheZU4YDb5Pa,8MWzOfpchrUa,delivered,2018-02-28 14:42:53,2018-03-02 02:10:02,2018-03-14 20:06:31,2018-03-22,-8.0,14.0,2018-02,2018,2,9371,matozinhos,MG
jds7gMCOOExr,kdxs8ShLNXHI,delivered,2017-12-02 14:25:57,2017-12-02 14:37:31,2017-12-19 21:28:27,2017-12-29,-10.0,17.0,2017-12,2017,12,4963,uberaba,MG
FmGOKU8Nypcs,hfrnRYQfI4jW,delivered,2017-08-05 10:21:38,2017-08-05 10:35:20,2017-08-23 11:36:17,2017-08-29,-6.0,18.0,2017-08,2017,8,46800,sao paulo,SP
lBbQqYTGnwDB,rMmzY0UipSrV,delivered,2018-06-02 13:48:50,2018-06-05 04:15:10,2018-06-06 22:18:51,2018-06-28,-22.0,4.0,2018-06,2018,6,18602,sorocaba,SP
pxRd9HQnPztb,EdlwVo2P5w5S,delivered,2017-08-08 20:26:31,2017-08-08 20:43:31,2017-08-14 12:46:18,2017-08-30,-16.0,5.0,2017-08,2017,8,7813,sao paulo,SP
ss8ErMpPuhb4,Upxi01IMBYxc,delivered,2018-02-08 16:14:26,2018-02-10 03:31:20,2018-02-21 18:52:39,2018-03-07,-14.0,13.0,2018-02,2018,2,7866,rio de janeiro,RJ
NQ7PC7WnAgOf,pbNRkDANh7mm,delivered,2018-03-08 16:13:44,2018-03-08 17:24:34,2018-03-21 21:38:43,2018-03-29,-8.0,13.0,2018-03,2018,3,95783,franco da rocha,SP
6BQykmhPeXlj,ZjvG2fCicgQ1,delivered,2017-11-24 20:35:14,2017-11-24 23:36:40,2017-12-04 16:42:30,2017-12-29,-25.0,9.0,2017-11,2017,11,93216,sao paulo,SP
Cjscyb7V1Rok,QD2LVLlNYmbB,delivered,2018-06-08 10:48:33,2018-06-08 10:57:25,2018-06-18 16:57:43,2018-06-26,-8.0,10.0,2018-06,2018,6,30250,mogi-guacu,SP
AMOUYfoxoSXh,fzHFB3CVUyym,delivered,2017-08-16 14:35:06,2017-08-16 15:35:22,2017-08-21 19:12:45,2017-09-12,-22.0,5.0,2017-08,2017,8,8110,guaiba,RS
83aX75W6cbtH,nIzxVLPboR5F,delivered,2017-12-30 00:06:41,2018-01-03 04:29:44,2018-01-16 23:44:07,2018-01-24,-8.0,17.0,2017-12,2017,12,65870,guarulhos,SP
rOE0sEiuvfbf,7YQmr5SndcQ2,delivered,2017-04-23 18:42:00,2017-04-23 18:55:13,2017-05-11 23:09:52,2017-05-11,0.0,18.0,2017-04,2017,4,9854,guarulhos,SP
n6qUNTRfSSmx,FESNNfMo3bQH,shipped,2017-01-29 11:18:22,2017-01-29 11:31:25,,2017-03-09,,,2017-01,2017,1,95097,juazeiro,BA
e6VLpA9fjnN7,uEBQ6TpSTxHi,delivered,2018-08-13 00:24:15,2018-08-13 00:35:19,2018-08-23 01:32:06,2018-08-27,-4.0,10.0,2018-08,2018,8,5625,sao paulo,SP
TtbVtlprO0p5,BRYR4eHEvybE,delivered,2018-01-01 22:54:24,2018-01-01 23:07:07,2018-01-08 17:19:26,2018-01-22,-14.0,6.0,2018-01,2018,1,59035,sao paulo,SP
v7EkdWhxPNKG,LKv0si6n415Q,delivered,2017-07-06 19:53:02,2017-07-06 20:03:32,2017-07-13 17:08:50,2017-07-28,-15.0,6.0,2017-07,2017,7,27338,teresopolis,RJ
pL7Xw1gqgwWk,2f7Sj6TaLnPc,delivered,2018-05-10 17:45:55,2018-05-11 03:10:52,2018-05-12 15:22:19,2018-05-24,-12.0,1.0,2018-05,2018,5,77600,maua,SP
iBjYIFME3bq3,IfYN7KZIW9HN,delivered,2018-08-18 21:19:10,2018-08-18 21:30:14,2018-08-23 01:03:47,2018-08-28,-5.0,4.0,2018-08,2018,8,18900,rio de janeiro,RJ
o82IB6T1FFkz,2pjzBbC3AfEQ,delivered,2018-04-07 20:02:26,2018-04-07 20:10:23,2018-04-11 22:56:39,2018-04-19,-8.0,4.0,2018-04,2018,4,68180,sao bernardo do campo,SP
Kgt9mFLsLiWC,cmyMxcLufmqr,delivered,2017-06-19 17:53:50,2017-06-19 18:05:28,2017-06-26 16:23:36,2017-07-13,-17.0,6.0,2017-06,2017,6,34505,belo horizonte,MG
lWm4ehK1DNqr,5rVFrhLNhFZt,delivered,2018-02-27 16:42:09,2018-03-01 02:50:50,2018-03-19 20:54:23,2018-04-04,-16.0,20.0,2018-02,2018,2,72545,aparecida do taboado,MS
ggh4wOyyREp7,zWMbp3zuB9zf,delivered,2017-12-09 21:40:07,2017-12-10 20:57:29,2017-12-12 23:43:21,2017-12-28,-16.0,3.0,2017-12,2017,12,41613,sao paulo,SP
VIDjh63msikK,Eh5q9tmx9Heh,delivered,2017-11-24 08:41:30,2017-11-24 09:19:33,2018-01-09 00:19:11,2017-12-20,20.0,45.0,2017-11,2017,11,63590,cachoeiras de macacu,RJ
2tqtOC0iuCBs,EDqHm7vFL7WU,delivered,2018-03-02 22:13:53,2018-03-02 22:30:46,2018-03-09 16:50:39,2018-03-14,-5.0,6.0,2018-03,2018,3,12924,santos,SP
J0qyN7mDxorZ,STeZbSqHgzx2,delivered,2018-06-13 00:24:53,2018-06-13 00:42:36,2018-06-25 20:29:38,2018-07-16,-21.0,12.0,2018-06,2018,6,15560,mage,RJ
dJdD0FUfuaii,YIy7Ip5J3kaq,delivered,2017-12-21 15:16:13,2017-12-23 02:15:32,2018-01-10 21:34:08,2018-01-19,-9.0,20.0,2017-12,2017,12,7051,campo grande,MS
3Sy2V7pTblPp,dIIP3I6N70xV,delivered,2018-08-15 12:13:18,2018-08-16 10:10:21,2018-08-23 18:46:59,2018-09-17,-25.0,8.0,2018-08,2018,8,44091,aracaju,SE
XLaJ11eFf55D,Q1feD6A7hTsz,delivered,2017-10-23 19:22:56,2017-10-23 19:35:16,2017-11-03 14:43:00,2017-11-10,-7.0,10.0,2017-10,2017,10,35640,diadema,SP
GK5YZQoyViiX,yh6Xvu9ustCW,delivered,2017-10-27 11:14:34,2017-10-27 11:30:34,2017-11-04 12:13:49,2017-11-17,-13.0,8.0,2017-10,2017,10,7092,valinhos,SP
dvvf21fbWjGC,pBUGkfHi1V9l,delivered,2017-04-05 21:37:12,2017-04-05 21:45:19,2017-04-13 13:49:08,2017-05-11,-28.0,7.0,2017-04,2017,4,39370,sao carlos,SP
lyaNlCVT04IF,CYX1nJXqQxal,delivered,2018-06-18 23:25:55,2018-06-18 23:57:03,2018-06-22 15:08:36,2018-07-11,-19.0,3.0,2018-06,2018,6,97509,curitiba,PR
cTDboFQr6thY,jqNlU3eNUvrN,delivered,2018-02-08 13:21:51,2018-02-08 13:30:36,2018-02-14 21:26:08,2018-02-26,-12.0,6.0,2018-02,2018,2,86061,sumare,SP
JXdivBB4ZoAZ,Pq2TJ7bjBW2q,delivered,2018-02-01 09:43:51,2018-02-01 09:55:38,2018-02-08 20:39:38,2018-02-19,-11.0,7.0,2018-02,2018,2,68682,sao bernardo do campo,SP
edGjPry1HujJ,cUVT0lZibXnz,delivered,2017-12-04 21:57:16,2017-12-06 22:09:53,2018-01-02 18:49:58,2018-01-05,-3.0,28.0,2017-12,2017,12,85902,candeias,BA
BuOg1rQ4zeCk,0oSz0TcmTF6G,delivered,2018-07-29 09:43:36,2018-08-01 16:31:44,2018-08-10 05:32:48,2018-08-10,0.0,11.0,2018-07,2018,7,31275,sao paulo,SP
07lxYntctmkD,omPRcjsK9xzA,delivered,2018-06-12 12:48:18,2018-06-13 13:01:20,2018-06-18 13:22:27,2018-07-03,-15.0,6.0,2018-06,2018,6,37468,lencois paulista,SP
hOLGrwlA39fa,zBbOpbTERSSz,delivered,2017-07-24 12:35:14,2017-07-24 12:45:12,2017-08-18 13:17:22,2017-08-21,-3.0,25.0,2017-07,2017,7,58086,crixas,GO
DZIDcKYPR56R,ZZ3EoE82piUh,delivered,2018-08-10 15:11:34,2018-08-10 15:24:50,2018-08-15 11:56:32,2018-08-24,-9.0,4.0,2018-08,2018,8,85835,lagoa santa,MG
QMFW3sCs88Oa,NlD3iPXfs7fg,delivered,2018-04-06 17:16:18,2018-04-06 17:30:23,2018-04-17 02:02:21,2018-05-03,-16.0,10.0,2018-04,2018,4,70294,americana,SP
vnkRmaWqToiv,RLTQbm2U60i5,delivered,2017-12-29 18:28:25,2017-12-29 18:37:32,2018-01-18 15:48:51,2018-01-31,-13.0,19.0,2017-12,2017,12,18170,rio de janeiro,RJ
i422o8fomeex,kW2eqBNWLFch,delivered,2017-07-17 15:13:35,2017-07-17 15:25:18,2017-07-29 13:03:19,2017-08-22,-24.0,11.0,2017-07,2017,7,85904,belo horizonte,MG
66zG0ymWAN9S,UR9dE4tEOVwA,delivered,2018-02-21 17:36:27,2018-02-23 02:15:48,2018-03-10 12:58:24,2018-03-20,-10.0,16.0,2018-02,2018,2,41130,sao miguel do oeste,SC
HZawxQB5p2eY,2k2s1ltrWtIa,delivered,2017-01-25 16:57:30,2017-01-25 17:10:20,2017-02-02 14:29:07,2017-02-20,-18.0,7.0,2017-01,2017,1,86604,piracicaba,SP
Gsbf8fA5GLTk,Mmxl0us2d4TB,delivered,2018-05-23 11:23:55,2018-05-23 12:14:50,2018-06-08 20:13:49,2018-06-21,-13.0,16.0,2018-05,2018,5,5421,campos dos goytacazes,RJ
dyLHa2mVtE5l,z8n8dxySD80e,delivered,2017-12-21 00:13:17,2017-12-21 00:31:46,2017-12-26 19:58:50,2018-01-17,-22.0,5.0,2017-12,2017,12,97930,ribeirao preto,SP
J0YqJBZhJQHG,KobQsxAre4h3,delivered,2018-01-18 12:33:34,2018-01-18 12:56:27,2018-01-29 17:52:09,2018-02-09,-11.0,11.0,2018-01,2018,1,65515,rio de janeiro,RJ
M0qZCex982U7,AU48pq08acbq,delivered,2018-01-29 22:36:22,2018-01-29 22:53:35,2018-02-22 22:04:27,2018-02-22,0.0,23.0,2018-01,2018,1,4408,macae,RJ
0cUN9xhq1Ic0,fWDvg4HRLQb2,delivered,2018-06-28 13:52:36,2018-06-28 14:11:26,2018-07-07 17:50:30,2018-07-20,-13.0,9.0,2018-06,2018,6,82920,sete lagoas,MG
sIdtsGuPwuqH,rDLnMJWT9qAR,delivered,2017-05-24 18:50:31,2017-05-26 22:45:14,2017-06-07 15:06:58,2017-06-28,-21.0,13.0,2017-05,2017,5,60191,mossoro,RN
TFztOA3w9E9P,f36vdqusaBmo,delivered,2017-06-03 13:25:22,2017-06-06 13:30:46,2017-06-14 11:46:07,2017-06-19,-5.0,10.0,2017-06,2017,6,88914,sao paulo,SP
gJgDej3bVCp0,F7NajmKHz3jq,delivered,2017-11-05 00:51:56,2017-11-05 01:40:20,2017-11-22 22:16:56,2017-11-30,-8.0,17.0,2017-11,2017,11,12955,queimados,RJ
Vgri90rBTlOC,NwQrNfFmaioR,delivered,2018-01-22 18:01:39,2018-01-22 18:17:00,2018-02-15 13:53:15,2018-02-16,-1.0,23.0,2018-01,2018,1,28430,teresina,PI
qkM5hVPrbi4f,s33wnNN3iifg,delivered,2017-07-17 15:14:19,2017-07-17 16:15:53,2017-07-21 15:47:21,2017-08-04,-14.0,4.0,2017-07,2017,7,19470,sao paulo,SP
zA8iauNqUM1V,d1u2ee1S182v,delivered,2018-03-03 15:38:55,2018-03-03 15:50:25,2018-04-16 18:36:31,2018-04-10,6.0,44.0,2018-03,2018,3,8321,rio de janeiro,RJ
RyCRxXpJSXze,4XoPDZFTM90p,delivered,2018-02-09 13:48:58,2018-02-09 14:09:04,2018-03-05 18:18:38,2018-03-22,-17.0,24.0,2018-02,2018,2,74354,mae do rio,PA
joPWa9GTNmHo,vSYjsruMybzJ,delivered,2018-04-15 16:10:00,2018-04-15 16:31:15,2018-04-25 16:30:45,2018-05-11,-16.0,10.0,2018-04,2018,4,5830,rio do sul,SC
JhlrzxUuM3Ti,jrFEYOR7bzCh,delivered,2017-03-15 23:15:28,2017-03-15 23:15:28,2017-04-03 12:47:47,2017-04-28,-25.0,18.0,2017-03,2017,3,4548,porto alegre,RS
mONjvzb5goit,MFcYK8Tkfhns,delivered,2018-04-08 20:11:50,2018-04-08 20:30:03,2018-05-09 19:03:15,2018-05-02,7.0,30.0,2018-04,2018,4,13458,fortaleza,CE
9aqmdtvPufHu,4Uw3UYAJOK8k,delivered,2018-04-13 21:50:49,2018-04-13 22:12:33,2018-04-18 17:03:18,2018-05-07,-19.0,4.0,2018-04,2018,4,64845,santo andre,SP
8CYXtb3FcKOV,wZD0LrldWcaL,invoiced,2018-03-10 09:52:29,2018-03-10 10:27:59,,2018-03-28,,,2018-03,2018,3,36275,sao paulo,SP
kO3GWznWzOka,iRN6Je2keJEz,delivered,2017-08-13 20:31:03,2017-08-13 21:03:57,2017-08-18 21:29:57,2017-09-01,-14.0,5.0,2017-08,2017,8,53407,ribeirao pires,SP
jIZXAZEFbeu9,Gi3pFxmebQVW,delivered,2018-02-25 15:39:46,2018-02-25 15:55:27,2018-02-27 14:12:29,2018-03-12,-13.0,1.0,2018-02,2018,2,5887,sao paulo,SP
6x7AeGStzbPj,zwkcmc8WZEMe,delivered,2018-03-18 18:33:13,2018-03-18 18:47:41,2018-03-27 21:17:26,2018-04-09,-13.0,9.0,2018-03,2018,3,49680,belo horizonte,MG
xbvDyluw12uZ,VZiA61AXVvOv,delivered,2017-08-14 15:19:06,2017-08-14 15:35:13,2017-08-25 18:40:05,2017-09-05,-11.0,11.0,2017-08,2017,8,4372,governador portela,RJ
vQ9FkvD19SFe,OZbdJ80B5LTZ,delivered,2018-01-30 09:43:45,2018-02-04 23:31:47,2018-02-01 20:10:38,2018-02-15,-14.0,2.0,2018-01,2018,1,12289,santo andre,SP
RR9P0CApp61w,5GXLXNTNGpWI,delivered,2017-10-12 12:11:18,2017-10-13 12:27:44,2017-10-18 16:07:29,2017-10-31,-13.0,6.0,2017-10,2017,10,2247,maua,SP
FYKrTGqfqeaa,rO4klo7qtdtr,delivered,2017-11-01 19:01:18,2017-11-01 19:31:11,2017-11-14 21:28:34,2017-11-24,-10.0,13.0,2017-11,2017,11,3688,taboao da serra,SP
hy24uZbm8LCQ,aLfv9Ty4kqRO,delivered,2018-08-14 17:47:58,2018-08-14 18:44:07,2018-08-16 15:21:27,2018-08-22,-6.0,1.0,2018-08,2018,8,32180,sao paulo,SP
3sL9D8Q4MYMx,8fdTdMbFKPf3,delivered,2017-03-22 10:34:47,2017-03-22 10:34:47,2017-04-03 17:33:18,2017-04-26,-23.0,12.0,2017-03,2017,3,62255,brasilia,DF
P5UKZrs0pf4n,k9T7JA4z8xEX,delivered,2018-03-26 15:50:00,2018-03-26 16:08:22,2018-04-02 21:33:21,2018-04-17,-15.0,7.0,2018-03,2018,3,53010,sao francisco de assis,RS
UetVKYMFuZdn,hEtWACxdTM4m,delivered,2017-05-11 17:30:39,2017-05-12 13:35:20,2017-05-23 11:04:51,2017-05-31,-8.0,11.0,2017-05,2017,5,74633,rio de janeiro,RJ
KTuDXrmS6cSO,wdJEgYDqLFP8,delivered,2018-07-31 08:30:27,2018-07-31 08:44:22,2018-08-06 23:42:46,2018-08-16,-10.0,6.0,2018-07,2018,7,48895,ouro branco,MG
1ndy053eNZef,dQ7VvXYHCl6l,delivered,2017-04-22 10:35:10,2017-04-23 06:35:20,2017-05-17 19:24:38,2017-05-25,-8.0,25.0,2017-04,2017,4,26585,sao luis,MA
WHrdjPUrKtYQ,KGLBfA62D6D1,delivered,2018-05-09 14:32:45,2018-05-10 03:49:54,2018-05-17 18:59:51,2018-06-04,-18.0,8.0,2018-05,2018,5,91350,passos,MG
0cTzxQ9W2z7v,gY3HRPBUDvzd,delivered,2017-12-06 13:26:15,2017-12-07 03:10:43,2018-01-09 14:59:11,2018-01-05,4.0,34.0,2017-12,2017,12,99530,resende,RJ
SjGVkRWwFKrC,BH6s7vYytwWb,delivered,2018-03-16 11:03:07,2018-03-16 11:15:40,2018-03-27 21:49:55,2018-04-09,-13.0,11.0,2018-03,2018,3,7190,jaragua do sul,SC
0gaNZ7qkiFeY,7b0AZoiYmEnC,delivered,2018-04-18 23:31:57,2018-04-20 00:16:35,2018-05-02 15:27:40,2018-05-16,-14.0,13.0,2018-04,2018,4,4462,londrina,PR
sjyGxBXmJjx4,1Ju09T0OAuZ5,delivered,2018-05-30 16:13:47,2018-05-30 16:31:00,2018-06-05 20:17:31,2018-06-25,-20.0,6.0,2018-05,2018,5,4612,sao paulo,SP
8HHPiuA3leJf,9acv6wLJgJ5i,delivered,2018-05-05 18:30:17,2018-05-08 04:32:29,2018-05-12 00:08:35,2018-05-17,-5.0,6.0,2018-05,2018,5,66823,campinas,SP
NjWz9kDfwJvl,Ck7xKJekTf9W,delivered,2017-07-18 19:16:14,2017-07-18 19:25:13,2017-09-20 17:43:20,2017-08-09,42.0,63.0,2017-07,2017,7,5707,conselheiro lafaiete,MG
Axp9J5uTdcT5,CiJnfhhwd7Rz,delivered,2018-04-08 22:36:52,2018-04-08 22:50:17,2018-04-28 01:46:29,2018-04-27,1.0,19.0,2018-04,2018,4,1407,sao luis,MA
XqehhJ2kt3ud,QhubDukad8aT,delivered,2017-10-28 07:10:49,2017-10-28 07:26:05,2017-11-08 20:51:56,2017-11-21,-13.0,11.0,2017-10,2017,10,53160,rio de janeiro,RJ
rOAM4sSXTGGv,XF4m3d0GR8yf,delivered,2017-02-15 21:34:37,2017-02-15 21:45:11,2017-02-21 17:42:03,2017-03-14,-21.0,5.0,2017-02,2017,2,78099,belo horizonte,MG
oexEQ6ptE5nf,eJ4KNVtpcwm0,delivered,2018-08-16 11:22:55,2018-08-16 11:35:12,2018-08-18 18:04:33,2018-08-21,-3.0,2.0,2018-08,2018,8,95995,sao paulo,SP
cQGWjRooEG1t,zm1C79l9VIdU,delivered,2017-11-29 11:26:28,2017-11-29 11:38:04,2017-12-18 17:53:47,2018-01-02,-15.0,19.0,2017-11,2017,11,37501,sao miguel,RN
qmn3xwC7P5Px,gZxswE3rYXvc,delivered,2018-01-24 12:38:22,2018-01-24 15:19:26,2018-02-19 15:36:45,2018-03-05,-14.0,26.0,2018-01,2018,1,7083,sao jose da coroa grande,PE
LJRpQze1YrZn,TcfjyfHGnutd,delivered,2016-10-09 11:43:43,2016-10-10 00:23:10,2016-10-28 06:07:44,2016-12-06,-39.0,18.0,2016-10,2016,10,23095,macae,RJ
aakZqlz0yYXW,jQPPz2l7g96B,delivered,2018-04-27 13:34:56,2018-04-27 13:53:07,2018-05-08 17:35:29,2018-05-28,-20.0,11.0,2018-04,2018,4,13290,itajai,SC
uzM8JyUqKZyB,rVyIwHk6EVfj,delivered,2018-07-01 14:01:27,2018-07-05 16:22:47,2018-07-20 17:11:48,2018-07-27,-7.0,19.0,2018-07,2018,7,64003,joao pessoa,PB
fryzz5hR67m9,MN8dEkOPfQ7m,delivered,2017-02-05 17:07:34,2017-02-07 03:55:17,2017-03-03 11:09:41,2017-03-15,-12.0,25.0,2017-02,2017,2,46170,ariquemes,RO
A1Km4Y45G1Ij,TdkmErNCsPHe,delivered,2017-04-29 16:57:39,2017-04-29 17:10:19,2017-05-15 08:37:38,2017-05-23,-8.0,15.0,2017-04,2017,4,88810,santa barbara d oeste,SP
lqxquxd55Toc,2ZIuzE1oIjRR,delivered,2018-04-26 16:18:48,2018-04-26 17:10:18,2018-05-02 18:18:31,2018-05-09,-7.0,6.0,2018-04,2018,4,13900,sao paulo,SP
xacDuzGydHAC,AApioAcFf9uq,delivered,2018-04-22 13:30:20,2018-04-24 18:55:33,2018-05-14 15:09:02,2018-05-22,-8.0,22.0,2018-04,2018,4,12041,fortaleza,CE
jl56BtMH4obC,bsRdPPnyBHVy,delivered,2018-08-08 14:27:15,2018-08-09 08:50:17,2018-08-21 15:33:32,2018-08-27,-6.0,13.0,2018-08,2018,8,83203,porto alegre,RS
EhWteRRfFL0f,07Guubji28Jy,delivered,2017-03-19 17:06:25,2017-03-19 17:06:25,2017-03-31 10:45:51,2017-04-25,-25.0,11.0,2017-03,2017,3,75140,rio de janeiro,RJ
nhqO6ThLAT0q,FRzLEJFZhMeO,delivered,2017-07-18 15:34:25,2017-07-19 06:42:57,2017-07-27 20:11:46,2017-08-11,-15.0,9.0,2017-07,2017,7,6835,sao mateus,ES
quYs8FChBS1T,4eRm2CUIWXiU,delivered,2018-02-04 14:53:52,2018-02-06 04:32:10,2018-02-14 19:42:07,2018-02-21,-7.0,10.0,2018-02,2018,2,12443,embu das artes,SP
ROe1kceCpYfz,iXu44Btg0X19,delivered,2018-08-13 19:11:28,2018-08-15 03:31:34,2018-08-16 20:34:49,2018-08-21,-5.0,3.0,2018-08,2018,8,86183,taboao da serra,SP
O5X1xUGCq8Al,cwEe1z4t81sC,delivered,2017-07-19 21:31:19,2017-07-21 02:55:14,2017-07-31 17:37:39,2017-08-10,-10.0,11.0,2017-07,2017,7,7955,belo horizonte,MG
4PoZfmDAQDf2,tERY1pzPSzFy,delivered,2017-10-20 09:36:36,2017-10-20 09:49:38,2017-11-03 19:53:00,2017-11-22,-19.0,14.0,2017-10,2017,10,91770,angra dos reis,RJ
qUz2PZoqO2oM,i4QcqOhMR4El,delivered,2018-06-01 16:44:06,2018-06-01 17:13:12,2018-06-15 18:15:50,2018-07-12,-27.0,14.0,2018-06,2018,6,52081,chapeco,SC
YCUXbt9xP6X4,9o4PeSLI4xff,delivered,2018-02-22 15:43:46,2018-02-22 16:10:09,2018-03-19 23:04:43,2018-03-26,-7.0,25.0,2018-02,2018,2,79003,jaiba,MG
