order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,delivery_delay,delivery_time,order_year_month,order_year,order_month,customer_zip_code_prefix,customer_city,customer_state,loyal_customer,kmeans_label,dbscan_label,agglomerative_label,gmm_label
z5pOmB3cDDow,HA9Hdl91crhv,shipped,2017-04-20 12:45:34,2017-04-22 09:10:13,,2017-05-18,,,2017-04,2017,4,35685,cuiaba,MT,0,-1.0,-1.0,-1.0,-1.0
50AeETdQ5m3q,dzQgWGZBtsab,delivered,2017-02-10 20:48:26,2017-02-10 21:03:02,2017-02-21 14:18:52,2017-03-09,-16.0,10.0,2017-02,2017,2,2143,santo andre,SP,0,-1.0,-1.0,-1.0,-1.0
uyXgxjYXqwSg,79UMH9x9ZcKJ,processing,2017-11-05 16:26:33,2017-11-05 16:35:53,,2017-12-06,,,2017-11,2017,11,33943,presidente venceslau,SP,0,-1.0,-1.0,-1.0,-1.0
tPeZXKMukIVq,BITGVvZzPRDN,delivered,2017-08-08 20:26:31,2017-08-08 20:43:31,2017-08-14 12:46:18,2017-08-30,-16.0,5.0,2017-08,2017,8,7813,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
2cTsMzZw5WDK,lxnkWIIWl5Uz,delivered,2018-03-03 20:56:48,2018-03-03 21:10:30,2018-03-14 23:28:23,2018-03-15,-1.0,11.0,2018-03,2018,3,28860,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
n8Kc9obbJLTd,24DvVllaGkbM,invoiced,2017-12-11 12:22:24,2017-12-11 12:31:01,,2018-01-12,,,2017-12,2017,12,20745,mogi das cruzes,SP,0,-1.0,-1.0,-1.0,-1.0
BJfIH0EujJu8,1TdqSMin35Em,delivered,2018-03-26 17:35:51,2018-03-26 17:47:39,2018-04-05 23:31:17,2018-04-18,-13.0,10.0,2018-03,2018,3,59012,franca,SP,0,-1.0,-1.0,-1.0,-1.0
siwDqSleaWOK,Tv8QYf8D0QZb,delivered,2017-02-17 10:32:57,2017-02-18 03:15:10,2017-03-03 07:17:51,2017-03-22,-19.0,13.0,2017-02,2017,2,3617,brasilia,DF,0,-1.0,-1.0,-1.0,-1.0
nlaz82uwODeS,LCY7uRXfuAK3,delivered,2017-10-26 08:44:32,2017-10-26 08:56:15,2017-10-30 11:59:45,2017-11-08,-9.0,4.0,2017-10,2017,10,84970,osasco,SP,0,-1.0,-1.0,-1.0,-1.0
qkDs79bB5YMM,BFUHsU4zJUVr,delivered,2017-08-17 21:32:18,2017-08-17 22:24:51,2017-08-31 19:44:52,2017-09-28,-28.0,13.0,2017-08,2017,8,26112,vitoria da conquista,BA,0,-1.0,-1.0,-1.0,-1.0
bu6ssPnI0za2,bm1AeOw26NQn,delivered,2018-03-20 14:32:28,2018-03-21 02:55:59,2018-03-24 01:22:37,2018-04-02,-9.0,3.0,2018-03,2018,3,16303,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
oYkPdh43Bm4k,zpGErthclYXl,delivered,2018-02-24 22:34:45,2018-02-27 04:31:19,2018-03-16 12:22:04,2018-03-19,-3.0,19.0,2018-02,2018,2,88504,brasilia,DF,0,-1.0,-1.0,-1.0,-1.0
dAdajIFBKdHW,K229HhrZiRbY,delivered,2018-02-18 12:52:48,2018-02-18 13:55:25,2018-02-20 20:19:17,2018-03-06,-14.0,2.0,2018-02,2018,2,72726,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
EcagYGUEeZsW,IpsauAB8QhQh,delivered,2017-04-07 15:18:30,2017-04-07 15:30:19,2017-05-19 16:13:47,2017-05-17,2.0,42.0,2017-04,2017,4,2837,sao luis,MA,0,-1.0,-1.0,-1.0,-1.0
cZqgIb0moaHX,4hJaOx6qryHU,delivered,2017-09-18 18:53:15,2017-09-18 19:05:23,2017-09-22 20:56:45,2017-09-28,-6.0,4.0,2017-09,2017,9,21550,praia grande,SP,0,-1.0,-1.0,-1.0,-1.0
RnPC3n8qxjlF,x5ukS4CCENpc,delivered,2018-06-09 08:34:37,2018-06-09 15:50:13,2018-06-20 12:42:16,2018-07-11,-21.0,11.0,2018-06,2018,6,99450,laguna,SC,0,-1.0,-1.0,-1.0,-1.0
7e4tX6HDjGhN,0pEBgMl9rbNt,delivered,2018-06-23 18:19:04,2018-06-23 18:35:35,2018-06-27 15:58:44,2018-07-16,-19.0,3.0,2018-06,2018,6,88790,belo horizonte,MG,0,-1.0,-1.0,-1.0,-1.0
8lJvPhTBlnKT,QRJRC3ammgaN,delivered,2018-03-12 14:50:18,2018-03-13 03:50:44,2018-03-27 19:48:30,2018-04-05,-9.0,15.0,2018-03,2018,3,88840,imbuia,SC,0,-1.0,-1.0,-1.0,-1.0
4RNQgJU0o4g1,OIlIjkiPeD9D,delivered,2017-05-10 20:47:02,2017-05-10 20:55:21,2017-05-12 17:00:05,2017-05-18,-6.0,1.0,2017-05,2017,5,64049,jundiai,SP,0,-1.0,-1.0,-1.0,-1.0
kJJ2DGKcJIa1,i6Ji5FxwnNBM,delivered,2018-02-15 09:06:06,2018-02-15 09:27:43,2018-02-23 19:13:36,2018-03-07,-12.0,8.0,2018-02,2018,2,7085,itapetininga,SP,0,-1.0,-1.0,-1.0,-1.0
9Da7WDXf03p5,EtezQQOAX87v,delivered,2017-11-13 16:44:41,2017-11-13 17:15:41,2017-11-24 19:57:00,2017-12-08,-14.0,11.0,2017-11,2017,11,86700,ituiutaba,MG,0,-1.0,-1.0,-1.0,-1.0
wlmD5PxhUJwh,4XLrlqrsW4Xo,delivered,2018-01-11 10:11:22,2018-01-11 10:28:00,2018-01-22 17:29:16,2018-02-09,-18.0,11.0,2018-01,2018,1,25050,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
Q8ZlnMllKeoV,gzoZ2ZaEMpRY,delivered,2018-07-30 17:58:01,2018-08-01 02:44:20,2018-08-06 17:12:57,2018-08-16,-10.0,6.0,2018-07,2018,7,2143,santo andre,SP,0,-1.0,-1.0,-1.0,-1.0
sdrXQELLRugv,gBwXgk7CaJcr,delivered,2018-01-20 15:47:45,2018-01-20 16:00:35,2018-02-09 17:35:37,2018-02-19,-10.0,20.0,2018-01,2018,1,2281,inconfidentes,MG,0,-1.0,-1.0,-1.0,-1.0
rKYM3NiyNJUL,h1EXGveZhmAc,delivered,2017-01-17 09:15:35,2017-01-19 02:17:31,2017-01-24 14:31:56,2017-03-01,-36.0,7.0,2017-01,2017,1,39598,penapolis,SP,0,-1.0,-1.0,-1.0,-1.0
FWmghy6IZ8Uc,dPMQoYxAkVCj,delivered,2018-04-22 20:19:12,2018-04-24 18:48:32,2018-04-25 19:52:40,2018-05-14,-19.0,2.0,2018-04,2018,4,87390,sao jose dos pinhais,PR,0,-1.0,-1.0,-1.0,-1.0
sln83ddzgKoG,OUEcL8mD50dZ,delivered,2017-04-12 16:35:43,2017-04-12 16:45:12,2017-05-17 11:38:22,2017-05-15,2.0,34.0,2017-04,2017,4,5878,campinas,SP,0,-1.0,-1.0,-1.0,-1.0
miu7cILWiiBh,gqTf6TLpV1ci,delivered,2018-07-21 11:21:29,2018-07-21 11:30:18,2018-08-06 13:06:43,2018-09-04,-29.0,16.0,2018-07,2018,7,3032,ananindeua,PA,0,-1.0,-1.0,-1.0,-1.0
GfdkQpFo9yh0,Dxldq4OJcSgJ,delivered,2017-09-20 17:12:10,2017-09-20 17:24:19,2017-09-30 01:05:52,2017-10-17,-17.0,9.0,2017-09,2017,9,16013,montes claros,MG,0,-1.0,-1.0,-1.0,-1.0
0OGbU935i6TV,IcqJ2Z5XPM9A,delivered,2018-07-15 23:31:54,2018-07-15 23:45:14,2018-07-24 14:08:41,2018-08-03,-10.0,8.0,2018-07,2018,7,81470,sao jose dos campos,SP,0,-1.0,-1.0,-1.0,-1.0
GqkMSuAKqENl,LQ4fsbMFUBsY,delivered,2018-06-08 10:51:25,2018-06-09 03:13:17,2018-06-18 22:51:16,2018-07-04,-16.0,10.0,2018-06,2018,6,49680,belo horizonte,MG,0,-1.0,-1.0,-1.0,-1.0
bdCEoEcsUm76,WQi1rKNbrvLa,shipped,2018-06-23 13:25:15,2018-06-23 13:40:11,,2018-07-24,,,2018-06,2018,6,9912,aracaju,SE,0,-1.0,-1.0,-1.0,-1.0
RjMCo9uKkH2c,i7Ka9yM2kenD,delivered,2018-08-25 18:52:49,2018-08-25 19:05:15,2018-08-30 19:14:35,2018-09-03,-4.0,5.0,2018-08,2018,8,83560,guarulhos,SP,0,-1.0,-1.0,-1.0,-1.0
etPlfr41IYAL,Kj16ltXuPTGE,delivered,2017-10-23 21:58:26,2017-10-25 02:14:23,2017-11-10 02:51:48,2017-12-14,-34.0,17.0,2017-10,2017,10,3681,laranjal do jari,AP,0,-1.0,-1.0,-1.0,-1.0
0R0cHrl9c7jw,dgziPm5AjJ6B,delivered,2018-02-20 19:48:21,2018-02-21 19:49:21,2018-03-09 21:42:26,2018-03-12,-3.0,17.0,2018-02,2018,2,81480,cruzalia,SP,0,-1.0,-1.0,-1.0,-1.0
JGYmPXXWn7fS,hBhpBsWzHoOy,delivered,2017-11-24 17:18:38,2017-11-24 20:53:53,2017-12-11 18:33:16,2017-12-14,-3.0,17.0,2017-11,2017,11,4567,itanhaem,SP,0,-1.0,-1.0,-1.0,-1.0
BBxQi4RCONtx,8Ci1ZyWyhhvQ,delivered,2018-02-13 21:34:27,2018-02-15 03:47:49,2018-03-07 13:10:51,2018-03-14,-7.0,21.0,2018-02,2018,2,3081,campo bom,RS,0,-1.0,-1.0,-1.0,-1.0
IbOjNpF2pwSu,pkDwFKJ63Elu,delivered,2018-03-15 12:56:35,2018-03-15 13:10:43,2018-03-22 20:58:34,2018-04-03,-12.0,7.0,2018-03,2018,3,24942,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
IxLUSjgCRnq2,fcYftdBDVzfl,delivered,2017-08-14 21:29:09,2017-08-14 22:24:25,2017-09-05 17:24:18,2017-09-15,-10.0,21.0,2017-08,2017,8,55014,juazeiro,BA,0,-1.0,-1.0,-1.0,-1.0
dm4nD3rfOs7h,xafJTjlcsc06,delivered,2017-09-13 18:30:53,2017-09-13 18:44:16,2017-09-22 20:52:23,2017-10-06,-14.0,9.0,2017-09,2017,9,8740,pouso alegre,MG,0,-1.0,-1.0,-1.0,-1.0
0l0MUTUvMrBx,4plouNbvnv6E,delivered,2017-08-07 21:09:46,2017-08-09 02:50:27,2017-08-23 10:42:44,2017-08-30,-7.0,15.0,2017-08,2017,8,2257,nova cantu,PR,0,-1.0,-1.0,-1.0,-1.0
W0HlhimQpk5e,UtEAyVAVFrqw,delivered,2018-01-08 15:45:38,2018-01-08 15:54:20,2018-01-12 21:58:48,2018-02-07,-26.0,4.0,2018-01,2018,1,21236,rio de janeiro,RJ,0,-1.0,-1.0,-1.0,-1.0
oSJxLJcD5Ec8,NytvFdjgI0X0,delivered,2018-05-22 20:17:22,2018-05-22 20:37:30,2018-05-24 16:46:30,2018-06-04,-11.0,1.0,2018-05,2018,5,23935,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
KGp0ffNZPaDZ,i5jDPpzTm17P,delivered,2018-03-25 14:21:52,2018-03-25 14:30:43,2018-04-03 17:06:09,2018-04-16,-13.0,9.0,2018-03,2018,3,65790,sao jose do rio preto,SP,0,-1.0,-1.0,-1.0,-1.0
yMNKd4OwyzFX,Obe2CUcnp2dt,delivered,2017-06-09 17:27:45,2017-06-09 17:42:43,2017-06-26 17:36:36,2017-07-10,-14.0,17.0,2017-06,2017,6,3827,nova lima,MG,0,-1.0,-1.0,-1.0,-1.0
PhdPLXMQ5lcG,oChzOR5W2Xn3,delivered,2018-08-13 16:28:01,2018-08-13 16:35:21,2018-08-21 23:12:04,2018-08-30,-9.0,8.0,2018-08,2018,8,19050,belo horizonte,MG,0,-1.0,-1.0,-1.0,-1.0
dzjrpAgqyLgy,gyPczzLKPMJx,delivered,2017-04-23 00:17:47,2017-04-23 00:58:42,2017-05-04 15:34:14,2017-05-26,-22.0,11.0,2017-04,2017,4,64770,niquelandia,GO,0,-1.0,-1.0,-1.0,-1.0
ikDJVj75GOEl,cxOaTVYRNOXn,delivered,2018-08-22 15:57:59,2018-08-23 19:05:26,2018-08-29 17:18:43,2018-09-14,-16.0,7.0,2018-08,2018,8,58195,fernandopolis,SP,0,-1.0,-1.0,-1.0,-1.0
eMcfu9YN8H0O,K9zxNDciZIHX,delivered,2017-10-13 10:47:11,2017-10-13 10:56:23,2017-10-18 22:42:28,2017-10-25,-7.0,5.0,2017-10,2017,10,5085,campinas,SP,0,-1.0,-1.0,-1.0,-1.0
NGeWKBfIB08v,0PWO4paLssju,delivered,2018-08-21 17:40:41,2018-08-21 17:55:16,2018-08-29 17:38:03,2018-09-19,-21.0,7.0,2018-08,2018,8,1209,ponta grossa,PR,0,-1.0,-1.0,-1.0,-1.0
pNWOrjmc8gF6,F5VVgXVVvKUR,delivered,2017-05-03 16:51:47,2017-05-03 17:05:10,2017-05-08 11:03:14,2017-06-02,-25.0,4.0,2017-05,2017,5,82020,osasco,SP,0,-1.0,-1.0,-1.0,-1.0
ElcqC6UG3tyU,IBIrxQ6anLeg,delivered,2017-09-24 09:31:11,2017-09-24 09:45:37,2017-10-05 22:09:01,2017-10-20,-15.0,11.0,2017-09,2017,9,96083,tres de maio,RS,0,-1.0,-1.0,-1.0,-1.0
LJBEYXJzurvd,PhR5ISU9CIcT,delivered,2018-07-14 20:33:34,2018-07-14 20:45:20,2018-07-23 15:48:33,2018-08-03,-11.0,8.0,2018-07,2018,7,17523,brasilia,DF,0,-1.0,-1.0,-1.0,-1.0
3pOaedUZlUw1,8CyH5NfFoV7M,delivered,2018-03-05 08:53:57,2018-03-05 09:47:57,2018-03-07 22:17:41,2018-03-21,-14.0,2.0,2018-03,2018,3,73093,taboao da serra,SP,0,-1.0,-1.0,-1.0,-1.0
iS7o9wwgPGjI,sbXvBRaXo6eE,delivered,2017-12-22 19:23:43,2017-12-22 19:35:19,2017-12-27 16:15:46,2018-01-12,-16.0,4.0,2017-12,2017,12,36606,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
9zuptAb1MRSb,XGYuyX5xZlP5,delivered,2018-01-18 23:16:44,2018-01-29 16:53:28,2018-02-17 15:57:01,2018-02-15,2.0,29.0,2018-01,2018,1,13401,salvador,BA,0,-1.0,-1.0,-1.0,-1.0
xMGsmSvRMPrZ,2bK21IFelF4g,delivered,2018-01-22 08:16:50,2018-01-22 14:12:46,2018-02-03 20:22:53,2018-02-14,-11.0,12.0,2018-01,2018,1,38570,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
P90aGIF6bvZR,B48YlCoXqbFW,delivered,2018-02-14 16:38:58,2018-02-14 16:50:37,2018-02-27 13:39:14,2018-03-07,-8.0,12.0,2018-02,2018,2,21020,curitiba,PR,0,-1.0,-1.0,-1.0,-1.0
E5E0axPmejlg,RUBzHH5jT5Im,delivered,2018-03-07 20:14:10,2018-03-07 20:29:27,2018-03-27 22:03:48,2018-03-29,-2.0,20.0,2018-03,2018,3,2128,cacu,GO,0,-1.0,-1.0,-1.0,-1.0
bNJIqdKjxF6E,51psfRFtiJX1,delivered,2017-02-01 11:42:15,2017-02-01 11:50:25,2017-02-15 15:14:57,2017-03-10,-23.0,14.0,2017-02,2017,2,40286,aracatuba,SP,0,-1.0,-1.0,-1.0,-1.0
npvANNDWe6P5,zwEmvh7c2XU6,delivered,2018-01-07 23:11:47,2018-01-07 23:27:31,2018-01-09 21:39:56,2018-01-24,-15.0,1.0,2018-01,2018,1,85602,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
Fx6g6HolLF9Z,C79IDQvovhDy,delivered,2017-11-03 18:39:33,2017-11-03 19:30:37,2017-11-11 16:57:34,2017-11-16,-5.0,7.0,2017-11,2017,11,86935,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
1JdD4gHfCisl,JRN80s1DgRz5,delivered,2018-01-28 14:56:13,2018-01-28 15:21:17,2018-01-30 14:54:08,2018-02-14,-15.0,1.0,2018-01,2018,1,5581,rio de janeiro,RJ,0,-1.0,-1.0,-1.0,-1.0
OQXOQiRHTctH,5xjXZlgPYeJX,delivered,2017-04-11 20:18:31,2017-04-11 20:30:21,2017-04-18 13:37:45,2017-05-19,-31.0,6.0,2017-04,2017,4,9940,canoas,RS,0,-1.0,-1.0,-1.0,-1.0
MxARMm3Vq8mb,KgBOIBaAtfes,delivered,2018-01-18 15:15:48,2018-01-18 15:36:16,2018-01-30 15:18:57,2018-02-08,-9.0,12.0,2018-01,2018,1,83708,amparo,SP,0,-1.0,-1.0,-1.0,-1.0
U8iMx16w27XX,5m3N8asZcPwH,delivered,2017-09-18 20:02:18,2017-09-18 20:10:15,2017-09-22 20:57:50,2017-10-04,-12.0,4.0,2017-09,2017,9,65925,lorena,SP,0,-1.0,-1.0,-1.0,-1.0
4BOUttpKE2t1,YsFbvNzsq3g2,delivered,2018-05-07 22:54:09,2018-05-07 23:12:32,2018-05-11 23:47:04,2018-05-17,-6.0,4.0,2018-05,2018,5,45940,goiania,GO,0,-1.0,-1.0,-1.0,-1.0
4BucJJPLm2xE,HS3JTnDw3OVv,delivered,2018-07-19 23:13:29,2018-07-20 10:45:16,2018-08-09 19:41:51,2018-08-16,-7.0,20.0,2018-07,2018,7,7836,capanema,PR,0,-1.0,-1.0,-1.0,-1.0
EX9xa4nb2VUu,XAGivdqrTFSl,delivered,2017-12-22 08:57:12,2017-12-23 02:12:40,2018-01-04 21:19:18,2018-01-22,-18.0,13.0,2017-12,2017,12,16220,teofilo otoni,MG,0,-1.0,-1.0,-1.0,-1.0
PHOlJDnqbUBK,jSg1QMLEnm8X,delivered,2017-11-18 19:49:39,2017-11-18 20:06:52,2017-11-28 17:29:03,2017-12-13,-15.0,9.0,2017-11,2017,11,76983,cataguases,MG,0,-1.0,-1.0,-1.0,-1.0
3NKNVi6REcK1,S4AwXn41h5Wu,delivered,2017-08-23 11:48:44,2017-08-23 12:06:08,2017-09-05 14:24:52,2017-09-21,-16.0,13.0,2017-08,2017,8,75110,santa maria,RS,0,-1.0,-1.0,-1.0,-1.0
fPTO0kiw0Ras,WOkLucX1tJwM,delivered,2017-08-30 17:49:11,2017-08-30 18:07:38,2017-09-06 22:42:22,2017-09-21,-15.0,7.0,2017-08,2017,8,12401,ladainha,MG,0,-1.0,-1.0,-1.0,-1.0
S9kJs2NHtlt4,lRwr3ZO7ELD1,delivered,2017-10-19 18:40:36,2017-10-19 18:56:55,2017-11-07 21:32:28,2017-11-13,-6.0,19.0,2017-10,2017,10,2189,serranopolis,GO,0,-1.0,-1.0,-1.0,-1.0
eJcekKhXBzlW,j220ODzXD9xg,delivered,2017-03-06 13:02:08,2017-03-06 13:15:25,2017-03-15 16:41:43,2017-04-11,-27.0,9.0,2017-03,2017,3,68505,morrinhos,GO,0,-1.0,-1.0,-1.0,-1.0
LW44CYbD9sHz,lFFc3UuPzOmj,delivered,2017-03-13 18:14:02,2017-03-13 18:14:02,2017-03-20 12:51:33,2017-03-31,-11.0,6.0,2017-03,2017,3,85568,boraceia,SP,0,-1.0,-1.0,-1.0,-1.0
s1KGeMieAMpj,RYCs8e7G4vja,delivered,2018-03-20 14:29:41,2018-03-20 14:49:25,2018-03-31 14:13:36,2018-04-11,-11.0,10.0,2018-03,2018,3,9960,simoes filho,BA,0,-1.0,-1.0,-1.0,-1.0
lKFZ6mGZOUFs,HtWFiTt5EXQX,delivered,2017-06-18 22:56:48,2017-06-18 23:10:19,2017-06-23 12:55:50,2017-07-07,-14.0,4.0,2017-06,2017,6,46550,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
JTm1EwzxygSR,YBhTIBIpcohr,delivered,2018-05-13 21:55:45,2018-05-13 22:13:37,2018-05-15 17:39:00,2018-05-24,-9.0,1.0,2018-05,2018,5,65600,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
ZewBzzNyKtJF,KzOC53JCyvzk,delivered,2017-07-30 15:49:54,2017-07-30 16:05:55,2017-08-03 16:51:14,2017-08-22,-19.0,4.0,2017-07,2017,7,15860,rio de janeiro,RJ,0,-1.0,-1.0,-1.0,-1.0
8fw0LiPpoUOC,d7TK79KdI3FO,delivered,2018-01-02 10:58:31,2018-01-02 11:11:06,2018-01-11 21:20:00,2018-01-30,-19.0,9.0,2018-01,2018,1,71915,campinas,SP,0,-1.0,-1.0,-1.0,-1.0
xI0E226MAyfd,yxW4vL0R6p7K,delivered,2018-08-17 22:52:18,2018-08-17 23:09:37,2018-08-21 15:50:58,2018-08-23,-2.0,3.0,2018-08,2018,8,4314,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
jOx87RjdrEhd,4XmdGI6k3sDW,delivered,2017-10-01 14:18:30,2017-10-03 04:04:34,2017-10-10 18:53:05,2017-10-26,-16.0,9.0,2017-10,2017,10,1501,ubatuba,SP,0,-1.0,-1.0,-1.0,-1.0
MMN5lA1ZOUaR,fdmTBbh6l30w,delivered,2017-07-15 21:58:41,2017-07-15 22:10:12,2017-07-28 19:28:56,2017-08-11,-14.0,12.0,2017-07,2017,7,1238,curitiba,PR,0,-1.0,-1.0,-1.0,-1.0
5ZKEvqFzjhXq,agKqahDwrOUV,delivered,2018-06-23 21:07:21,2018-06-23 21:37:04,2018-06-29 22:19:02,2018-07-19,-20.0,6.0,2018-06,2018,6,27213,varzea da palma,MG,0,-1.0,-1.0,-1.0,-1.0
l4QICkUXpJF3,hV0TIKvE2uWB,delivered,2017-09-10 10:17:06,2017-09-10 10:30:25,2017-10-13 17:25:01,2017-10-02,11.0,33.0,2017-09,2017,9,55178,salvador,BA,0,-1.0,-1.0,-1.0,-1.0
7hClcDyE5eAV,LL0z6uYEUskT,delivered,2018-03-25 16:43:56,2018-03-25 16:55:50,2018-03-29 16:19:02,2018-04-06,-8.0,3.0,2018-03,2018,3,79903,campinas,SP,0,-1.0,-1.0,-1.0,-1.0
LemODRmYsIy1,NMfQkUiFYfIg,delivered,2018-02-25 18:54:15,2018-02-27 04:31:05,2018-03-06 02:04:12,2018-03-16,-10.0,8.0,2018-02,2018,2,2235,miguelopolis,SP,0,-1.0,-1.0,-1.0,-1.0
gR9SKSQFkWxq,Op2chyE9r1GO,delivered,2017-11-24 00:14:56,2017-11-26 00:33:24,2017-12-08 22:52:07,2018-01-04,-27.0,14.0,2017-11,2017,11,13206,rio branco,AC,0,-1.0,-1.0,-1.0,-1.0
ho7NBXZSzqoU,OrQzFtloEXJi,delivered,2018-06-11 15:53:43,2018-06-11 16:20:08,2018-06-19 15:28:39,2018-07-05,-16.0,7.0,2018-06,2018,6,18203,arinos,MG,0,-1.0,-1.0,-1.0,-1.0
hzl1njqViFiP,FWcz2GQ9UOpG,delivered,2018-04-01 14:55:12,2018-04-01 15:47:52,2018-04-21 18:56:41,2018-04-27,-6.0,20.0,2018-04,2018,4,44400,viamao,RS,0,-1.0,-1.0,-1.0,-1.0
5uVKtf02d7hK,c23olx6uxHpS,shipped,2018-04-06 19:15:26,2018-04-06 19:28:46,,2018-05-10,,,2018-04,2018,4,91410,santarem,PA,0,-1.0,-1.0,-1.0,-1.0
Nm6yeVIa3OHu,M5bVNaLDUcT4,delivered,2018-06-15 20:41:53,2018-06-15 21:01:23,2018-06-25 20:41:44,2018-07-24,-29.0,9.0,2018-06,2018,6,4467,rio de janeiro,RJ,0,-1.0,-1.0,-1.0,-1.0
jvHh2EYiqh2u,j0py2AIssxUT,delivered,2018-06-01 19:40:08,2018-06-02 03:31:31,2018-06-11 23:29:52,2018-07-16,-35.0,10.0,2018-06,2018,6,36730,osasco,SP,0,-1.0,-1.0,-1.0,-1.0
mQ8CEoqGyRBj,tJ1Z2tyUrt8r,delivered,2018-03-15 10:52:58,2018-03-16 03:25:14,2018-03-24 02:32:19,2018-04-03,-10.0,8.0,2018-03,2018,3,71950,franco da rocha,SP,0,-1.0,-1.0,-1.0,-1.0
0EUojxIipESh,fjjJSPbFHgo8,delivered,2018-08-10 18:04:14,2018-08-10 18:30:20,2018-08-20 20:33:12,2018-08-23,-3.0,10.0,2018-08,2018,8,9618,brasilia,DF,0,-1.0,-1.0,-1.0,-1.0
bcldrEBHIAGY,RjHbVqEPxKe8,delivered,2017-09-07 22:30:39,2017-09-08 22:35:15,2017-09-19 19:08:02,2017-10-03,-14.0,11.0,2017-09,2017,9,87528,cuiaba,MT,0,-1.0,-1.0,-1.0,-1.0
atIljZeFqwtI,1Psm0TkISOhY,delivered,2017-11-15 16:11:13,2017-11-17 04:15:47,2017-11-27 19:09:39,2017-12-05,-8.0,12.0,2017-11,2017,11,58075,rio de janeiro,RJ,0,-1.0,-1.0,-1.0,-1.0
rjmepwxFopaa,dQGlZ5rLACtA,delivered,2017-08-05 11:54:07,2017-08-05 12:10:09,2017-08-21 21:25:54,2017-09-13,-23.0,16.0,2017-08,2017,8,47300,belem,PA,0,-1.0,-1.0,-1.0,-1.0
0P61l2Wi7dVQ,VJ5YA99dzKtE,delivered,2018-01-09 15:42:32,2018-01-09 16:32:22,2018-01-15 14:22:54,2018-01-26,-11.0,5.0,2018-01,2018,1,55680,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
SxM7zd6eU1n5,7qJiLNotEpuT,delivered,2018-08-06 22:12:52,2018-08-07 22:10:22,2018-08-14 17:56:59,2018-08-31,-17.0,7.0,2018-08,2018,8,41195,barra de sao francisco,ES,0,-1.0,-1.0,-1.0,-1.0
ZPxFDfguBTfp,6wFrfQcPZqc0,delivered,2018-04-16 13:43:21,2018-04-16 14:15:24,2018-04-26 17:18:35,2018-05-15,-19.0,10.0,2018-04,2018,4,12071,betim,MG,0,-1.0,-1.0,-1.0,-1.0
lcHvpHet4wJo,4Te7A95xm0mi,delivered,2017-08-18 15:25:53,2017-08-18 15:45:13,2017-08-25 22:07:53,2017-09-12,-18.0,7.0,2017-08,2017,8,36370,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
XRPF6JqVQgJN,QRE9VXVYlbFQ,delivered,2018-04-30 19:35:39,2018-05-01 02:37:36,2018-05-08 18:28:33,2018-05-25,-17.0,7.0,2018-04,2018,4,26196,bom despacho,MG,0,-1.0,-1.0,-1.0,-1.0
3JLvI9nxv7eB,1NJFetFpebvB,delivered,2018-03-19 18:56:40,2018-03-20 03:49:04,2018-03-21 21:07:22,2018-03-29,-8.0,2.0,2018-03,2018,3,45651,sao jose dos campos,SP,0,-1.0,-1.0,-1.0,-1.0
aWiOAdC42Gu6,b8jxLQ51tZmJ,delivered,2018-05-25 14:48:49,2018-05-29 03:31:24,2018-06-07 22:58:54,2018-07-03,-26.0,13.0,2018-05,2018,5,78128,tres coroas,RS,0,-1.0,-1.0,-1.0,-1.0
lkd8lpf4y0wP,yqUIBjjLOV4W,delivered,2017-10-03 19:53:51,2017-10-03 20:07:12,2017-10-10 21:04:07,2017-10-27,-17.0,7.0,2017-10,2017,10,95174,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
6pmrAKV4XsqS,LcJeDCTySASw,delivered,2018-07-15 21:52:17,2018-07-15 22:04:16,2018-07-31 19:02:38,2018-08-08,-8.0,15.0,2018-07,2018,7,37650,alfenas,MG,0,-1.0,-1.0,-1.0,-1.0
YUf2NtV5ISA1,U9i0p2JybhFB,delivered,2018-03-28 05:50:33,2018-03-29 03:15:28,2018-04-10 13:04:02,2018-04-25,-15.0,13.0,2018-03,2018,3,59071,laranjeiras do sul,PR,0,-1.0,-1.0,-1.0,-1.0
kZJiUFiaSR8f,9ehuWgNNUEgo,delivered,2017-07-05 00:22:57,2017-07-05 17:39:36,2017-07-12 17:54:38,2017-07-25,-13.0,7.0,2017-07,2017,7,3505,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
